Usuário: Não logado - Método: OPTIONS - URI: /chamados - Status: 200 - Tempo de Resposta: 75ms - Horário: 2024-11-30T23:52:00.988703
Usuário: Não logado - Método: POST - URI: /chamados - Status: 404 - Tempo de Resposta: 50ms - Horário: 2024-11-30T23:52:01.158088900
