Usuário: Não logado - Método: OPTIONS - URI: /negocios - Status: 200 - Tempo de Resposta: 175ms - Horário: 2024-11-28T17:30:56.007185700
Usuário: Não logado - Método: OPTIONS - URI: /negocios - Status: 200 - Tempo de Resposta: 168ms - Horário: 2024-11-28T17:30:56.007185700
