Usuário: Não logado - Método: OPTIONS - URI: /servicos/e5315257-3f90-42a8-a4de-290fd29e8a1a - Status: 200 - Tempo de Resposta: 10ms - Horário: 2024-11-28T18:16:11.071027500
Usuário: Não logado - Método: OPTIONS - URI: /servicos/e5315257-3f90-42a8-a4de-290fd29e8a1a - Status: 200 - Tempo de Resposta: 10ms - Horário: 2024-11-28T18:16:11.071027500
Usuário: juu - Método: GET - URI: /servicos/e5315257-3f90-42a8-a4de-290fd29e8a1a - Status: 200 - Tempo de Resposta: 219ms - Horário: 2024-11-28T18:16:11.131482100
Usuário: juu - Método: GET - URI: /servicos/e5315257-3f90-42a8-a4de-290fd29e8a1a - Status: 200 - Tempo de Resposta: 236ms - Horário: 2024-11-28T18:16:11.114299600
