Usuário: juu - Método: POST - URI: /propostas/e5315257-3f90-42a8-a4de-290fd29e8a1a/Arch - Status: 200 - Tempo de Resposta: 1092ms - Horário: 2024-11-28T18:17:22.665172600
Usuário: juu - Método: POST - URI: /propostaServicos - Status: 404 - Tempo de Resposta: 16ms - Horário: 2024-11-28T18:17:23.790036500
