Usuário: Não logado - Método: GET - URI: /swagger-ui/swagger-ui.css - Status: 200 - Tempo de Resposta: 11ms - Horário: 2024-10-28T19:17:22.989849600
Usuário: Não logado - Método: GET - URI: /swagger-ui/index.css - Status: 200 - Tempo de Resposta: 8ms - Horário: 2024-10-28T19:17:22.998461100
Usuário: Não logado - Método: GET - URI: /swagger-ui/swagger-ui-standalone-preset.js - Status: 200 - Tempo de Resposta: 28ms - Horário: 2024-10-28T19:17:22.998461100
Usuário: Não logado - Método: GET - URI: /swagger-ui/swagger-ui-bundle.js - Status: 200 - Tempo de Resposta: 66ms - Horário: 2024-10-28T19:17:22.998461100
Usuário: Não logado - Método: GET - URI: /swagger-ui/swagger-initializer.js - Status: 200 - Tempo de Resposta: 84ms - Horário: 2024-10-28T19:17:22.998461100
Usuário: Não logado - Método: GET - URI: /v3/api-docs/swagger-config - Status: 200 - Tempo de Resposta: 29ms - Horário: 2024-10-28T19:17:23.266012200
Usuário: Não logado - Método: GET - URI: /swagger-ui/favicon-32x32.png - Status: 200 - Tempo de Resposta: 6ms - Horário: 2024-10-28T19:17:23.300013500
