Usuário: Não logado - Método: OPTIONS - URI: /auth/login - Status: 200 - Tempo de Resposta: 8ms - Horário: 2024-11-30T21:07:26.333722300
Usuário: Não logado - Método: POST - URI: /auth/login - Status: 200 - Tempo de Resposta: 233ms - Horário: 2024-11-30T21:07:26.360695900
