Usuário: juu - Método: GET - URI: /propostas - Status: 204 - Tempo de Resposta: 47ms - Horário: 2024-11-28T18:19:41.972304900
Usuário: juu - Método: GET - URI: /propostas - Status: 204 - Tempo de Resposta: 79ms - Horário: 2024-11-28T18:19:41.940988600
